reciter_id	name_en	name_ar	country	slug	riwayah	style	recording_context	recording_year	source	channel	audio_category	chapter_count	codec	container	sample_rate_hz	channels	bitrate_mode	bitrate_kbps_nominal	total_duration_sec	state
abdulrahman_al_shahat	Abdulrahman Al-Shahat	عبد الرحمن الشحات		abdulrahman_al_shahat_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	81420	
abdulrahman_al_sudais	Abdulrahman Al-Sudais	عبد الرحمن السديس	Saudi Arabia	abdulrahman_al_sudais_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		76322	
abdulrahman_al_sudais	Abdulrahman Al-Sudais	عبد الرحمن السديس	Saudi Arabia	abdulrahman_al_sudais_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		76376	
abdulrahman_al_sudais	Abdulrahman Al-Sudais	عبد الرحمن السديس	Saudi Arabia	abdulrahman_al_sudais_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		75751	
abdulrahman_al_sudais	Abdulrahman Al-Sudais	عبد الرحمن السديس	Saudi Arabia	abdulrahman_al_sudais_tarteel	hafs_an_asim	murattal			qul	tarteel	by_surah	114	mp3	mp3	44100	2	mixed		75981	
abdulrahman_al_sudais	Abdulrahman Al-Sudais	عبد الرحمن السديس	Saudi Arabia	abdulrahman_al_sudais_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	76258	
abdulrahman_al_suwayid	Abdulrahman Al-Suwayid	عبد الرحمن السويّد		abdulrahman_al_suwayid_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	107	mp3	mp3	44100	2	mixed		69671	
abdulrahman_mosad	Abdulrahman Mosad	عبد الرحمن مسعد	Egypt	abdulrahman_mosad_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	12	mp3	mp3			unknown			
abdulrahman_mosad	Abdulrahman Mosad	عبد الرحمن مسعد	Egypt	abdulrahman_mosad_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	7	mp3	mp3	44100	2	vbr	32	2182	
abdulrahman_saidin	Abdulrahman Saidin	عبد الرحمن سيدين		abdulrahman_saidin_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	4	mp3	mp3	44100	2	cbr	128	2058	
abdulrahman_saidin	Abdulrahman Saidin	عبد الرحمن سيدين		abdulrahman_saidin_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	44100	2	cbr	128	2061	
abdulwadood_haneef	Abdulwadood Haneef	عبد الودود حنيف		abdulwadood_haneef_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		67105	
abdulwadood_haneef	Abdulwadood Haneef	عبد الودود حنيف		abdulwadood_haneef_qdc_192k	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	192	66252	
abdulwadood_haneef	Abdulwadood Haneef	عبد الودود حنيف		abdulwadood_haneef_qdc_256k	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		76858	
abdulwadood_haneef	Abdulwadood Haneef	عبد الودود حنيف		abdulwadood_haneef_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	1	cbr	64	66434	
abdulwali_al_arkani	Abdulwali Al-Arkani	عبد الولي الأركاني		abdulwali_al_arkani_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	81	mp3	mp3	44100	2	mixed		47456	
abdulwali_al_arkani	Abdulwali Al-Arkani	عبد الولي الأركاني		abdulwali_al_arkani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		88041	
abdulwali_al_arkani	Abdulwali Al-Arkani	عبد الولي الأركاني		abdulwali_al_arkani_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	25	mp3	mp3	22050	2	cbr	64	21559	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_duri_amr_qdc	duri_abu_amr	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	88011	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_khalaf_hamzah_mp3quran	khalaf_an_hamzah	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		96347	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_khalaf_hamzah_qdc	khalaf_an_hamzah	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		96548	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_khalaf_hamzah_tvquran	khalaf_an_hamzah	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	95648	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_layth_qdc	layth_al_kisai	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	89950	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	88027	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		88125	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_shubah_qdc	shubah_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	88017	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_susi_mp3quran	susi_abu_amr	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	84089	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_susi_qdc_130k	susi_abu_amr	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		76125	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_susi_qdc_192k	susi_abu_amr	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	48000	2	mixed		84185	
abdur_rashid_sufi	Abdur-Rashid Sufi	عبد الرشيد صوفي	Saudi Arabia	abdur_rashid_sufi_susi_tvquran	susi_abu_amr	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	84160	
abdurrazzaq_al_dulaimi	Abdurrazzaq Al-Dulaimi	عبد الرزاق الدليمي	Iraq	abdurrazzaq_al_dulaimi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	mixed		189254	
abdurrazzaq_al_dulaimi	Abdurrazzaq Al-Dulaimi	عبد الرزاق الدليمي	Iraq	abdurrazzaq_al_dulaimi_mujawwad_qdc	hafs_an_asim	mujawwad			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		189196	
abu_bakr_al_shatri	Abu Bakr Al-Shatri	أبو بكر الشاطري	Saudi Arabia	abu_bakr_al_shatri_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		93789	
abu_bakr_al_shatri	Abu Bakr Al-Shatri	أبو بكر الشاطري	Saudi Arabia	abu_bakr_al_shatri_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		93840	
abu_bakr_al_shatri	Abu Bakr Al-Shatri	أبو بكر الشاطري	Saudi Arabia	abu_bakr_al_shatri_taraweeh_qdc	hafs_an_asim	murattal	taraweeh		quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	91674	
abu_bakr_al_shatri	Abu Bakr Al-Shatri	أبو بكر الشاطري	Saudi Arabia	abu_bakr_al_shatri_tarteel	hafs_an_asim	murattal			qul	tarteel	by_surah	114	mp3	mp3	44100	2	mixed		92793	
abu_bakr_al_shatri	Abu Bakr Al-Shatri	أبو بكر الشاطري	Saudi Arabia	abu_bakr_al_shatri_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		93970	
adel_al_kalbani	Adel Al-Kalbani	عادل الكلباني	Saudi Arabia	adel_al_kalbani_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		77781	
adel_al_kalbani	Adel Al-Kalbani	عادل الكلباني	Saudi Arabia	adel_al_kalbani_qdc	hafs_an_asim	murattal			qul	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	82142	
adel_al_kalbani	Adel Al-Kalbani	عادل الكلباني	Saudi Arabia	adel_al_kalbani_qdc_v2	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	mixed		77584	
adel_al_kalbani	Adel Al-Kalbani	عادل الكلباني	Saudi Arabia	adel_al_kalbani_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	64	82936	
adel_muslim	Adel Muslim	عادل مسلم		adel_muslim_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	94170	
adel_rayan	Adel Rayan	عادل ريان		adel_rayan_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		90413	
adel_rayan	Adel Rayan	عادل ريان		adel_rayan_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	32000	2	mixed		90952	
adham_nabulsi	Adham Nabulsi	أدهم نابلسي		adham_nabulsi_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	7	mp3	mp3	48000	2	mixed		5761	
afif_taj	Afif Taj	عفيف تاج		afif_taj_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	22	mp3	mp3			unknown			
ahmed_abdurahman_darar	Ahmed Abdurahman Darar	أحمد عبد الرحمن ضرار		ahmed_abdurahman_darar_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	48000	2	cbr	192	119548	
ahmed_al_ajmi	Ahmed Al-Ajmi	أحمد بن علي العجمي	Saudi Arabia	ahmed_al_ajmi_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		95050	
ahmed_al_ajmi	Ahmed Al-Ajmi	أحمد بن علي العجمي	Saudi Arabia	ahmed_al_ajmi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		95192	
ahmed_al_ajmi	Ahmed Al-Ajmi	أحمد بن علي العجمي	Saudi Arabia	ahmed_al_ajmi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	160	94989	
ahmed_al_ajmi	Ahmed Al-Ajmi	أحمد بن علي العجمي	Saudi Arabia	ahmed_al_ajmi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	95444	
ahmed_al_hadad	Ahmed Al-Hadad	أحمد الحداد		ahmed_al_hadad_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	mixed		84220	
ahmed_al_hawashi	Ahmed Al-Hawashi	أحمد الحواشي		ahmed_al_hawashi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	81757	
ahmed_al_hawashi	Ahmed Al-Hawashi	أحمد الحواشي		ahmed_al_hawashi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	81840	
ahmed_al_huthaifi	Ahmed Al-Huthaifi	أحمد الحذيفي	Saudi Arabia	ahmed_al_huthaifi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	110	mp3	mp3	44100	2	mixed		85269	
ahmed_al_huthaifi	Ahmed Al-Huthaifi	أحمد الحذيفي	Saudi Arabia	ahmed_al_huthaifi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	69	mp3	mp3	44100	2	cbr	128	25985	
ahmed_al_huthaifi	Ahmed Al-Huthaifi	أحمد الحذيفي	Saudi Arabia	ahmed_al_huthaifi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	65	mp3	mp3	44100	2	cbr	128	24659	
ahmed_al_lahdan	Ahmed Al-Lahdan	أحمد اللحدان	Bahrain	ahmed_al_lahdan_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	cbr	128	102547	
ahmed_al_nufais	Ahmed Al-Nufais	أحمد النفيس	Kuwait	ahmed_al_nufais_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	mixed		111729	
ahmed_al_nufais	Ahmed Al-Nufais	أحمد النفيس	Kuwait	ahmed_al_nufais_tarteel	hafs_an_asim	murattal			qul	tarteel	by_surah	114	mp3	mp3	44100	2	cbr	128	111261	
ahmed_al_nufais	Ahmed Al-Nufais	أحمد النفيس	Kuwait	ahmed_al_nufais_tarteel_byayah	hafs_an_asim	murattal			qul	tarteel	by_ayah	6236	mp3	mp3			unknown		111545	
ahmed_al_nufais	Ahmed Al-Nufais	أحمد النفيس	Kuwait	ahmed_al_nufais_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	74	mp3	mp3	22050	2	mixed		48681	
ahmed_al_swailem	Ahmed Al-Swailem	أحمد السويلم		ahmed_al_swailem_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		80150	
ahmed_alsaed_mndur	Ahmed Alsaed Mndur	أحمد السيد منذر		ahmed_alsaed_mndur_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	56	mp3	mp3	44100	2	mixed		74876	
ahmed_amer	Ahmed Amer	أحمد عامر	Egypt	ahmed_amer_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		101852	
ahmed_amer	Ahmed Amer	أحمد عامر	Egypt	ahmed_amer_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	101522	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown			
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_bazzi_mp3quran	bazzi_ibn_kathir	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	cbr	320	84803	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_dhakwan_mp3quran	ibn_dhakwan_ibn_amir	murattal			mp3quran	mp3quran	by_surah	33	mp3	mp3	48000	2	cbr	320	35157	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_duri_amr_mp3quran	duri_abu_amr	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	mixed		93196	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_duri_kisai_mp3quran	duri_al_kisai	murattal			mp3quran	mp3quran	by_surah	13	mp3	mp3	48000	2	cbr	320	441	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_hisham_mp3quran	hisham_ibn_amir	murattal			mp3quran	mp3quran	by_surah	27	mp3	mp3	48000	2	cbr	320	34265	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_ibn_jummaz_mp3quran	ibn_jummaz_abu_jafar	murattal			mp3quran	mp3quran	by_surah	11	mp3	mp3	48000	2	cbr	320	408	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_khalaf_hamzah_mp3quran	khalaf_an_hamzah	murattal			mp3quran	mp3quran	by_surah	6	mp3	mp3	48000	2	vbr	180	222	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	mixed		98155	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	cbr	320	95257	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_qunbul_mp3quran	qunbul_ibn_kathir	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	mixed		84782	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_shubah_mp3quran	shubah_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		89609	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_susi_mp3quran	susi_abu_amr	murattal			mp3quran	mp3quran	by_surah	19	mp3	mp3	48000	2	cbr	320	1000	
ahmed_deban	Ahmed Deban	أحمد ديبان		ahmed_deban_warsh_mp3quran	warsh_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	48000	2	mixed		111275	
ahmed_el_shafei	Ahmed El-Shafei	أحمد الشافعي		ahmed_el_shafei_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	61	mp3	mp3			unknown			
ahmed_el_shafei	Ahmed El-Shafei	أحمد الشافعي		ahmed_el_shafei_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	65	mp3	mp3	48000	2	mixed		66658	
ahmed_issa_al_maasaraawi	Ahmed Issa Al-Maasaraawi	أحمد عيسى المعصراوي	Egypt	ahmed_issa_al_maasaraawi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		98122	
ahmed_issa_al_maasaraawi	Ahmed Issa Al-Maasaraawi	أحمد عيسى المعصراوي	Egypt	ahmed_issa_al_maasaraawi_rawh_mp3quran	rawh_an_yaqub	murattal			mp3quran	mp3quran	by_surah	64	mp3	mp3	44100	2	cbr	128	13106	
ahmed_khader_al_trabulsi	Ahmed Khader Al-Trabulsi	أحمد خضر الطرابلسي	Libya	ahmed_khader_al_trabulsi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	mixed		104046	
ahmed_khader_al_trabulsi	Ahmed Khader Al-Trabulsi	أحمد خضر الطرابلسي	Libya	ahmed_khader_al_trabulsi_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	116721	
ahmed_khader_al_trabulsi	Ahmed Khader Al-Trabulsi	أحمد خضر الطرابلسي	Libya	ahmed_khader_al_trabulsi_qalon_tvquran	qalon_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		117625	
ahmed_khader_al_trabulsi	Ahmed Khader Al-Trabulsi	أحمد خضر الطرابلسي	Libya	ahmed_khader_al_trabulsi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	104273	
ahmed_khedr	Ahmed Khedr	أحمد خضر		ahmed_khedr_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	53	mp3	mp3	48000	2	cbr	128	39410	
ahmed_mohammed_taher	Ahmed Mohammed Taher	أحمد محمد طاهر	Sudan	ahmed_mohammed_taher_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	2	mixed		116675	
ahmed_mohammed_taher	Ahmed Mohammed Taher	أحمد محمد طاهر	Sudan	ahmed_mohammed_taher_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	mixed		111850	
ahmed_nasr	Ahmed Nasr	أحمد نصر	Egypt	ahmed_nasr_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3	44100	1	vbr	76	113167	
ahmed_nuayna	Ahmed Nuayna	أحمد نعينع	Egypt	ahmed_nuayna_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		108926	
ahmed_nuayna	Ahmed Nuayna	أحمد نعينع	Egypt	ahmed_nuayna_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	108992	
ahmed_nuayna	Ahmed Nuayna	أحمد نعينع	Egypt	ahmed_nuayna_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	108998	
ahmed_nuayna	Ahmed Nuayna	أحمد نعينع	Egypt	ahmed_nuayna_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	109278	
ahmed_saber	Ahmed Saber	أحمد صابر		ahmed_saber_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	11025	2	mixed		94366	
ahmed_saber	Ahmed Saber	أحمد صابر		ahmed_saber_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	11025	2	cbr	32	94688	
ahmed_saud	Ahmed Saud	أحمد سعود		ahmed_saud_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	30	mp3	mp3	44100	2	cbr	128	2397	
ahmed_saud	Ahmed Saud	أحمد سعود		ahmed_saud_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	30	mp3	mp3	22050	2	cbr	64	2452	
ahmed_shaheen	Ahmed Khalil Shaheen	أحمد خليل شاهين		ahmed_shaheen_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	103697	
ahmed_shaheen	Ahmed Khalil Shaheen	أحمد خليل شاهين		ahmed_shaheen_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	104527	
ahmed_talib_bin_humaid	Ahmed Talib bin Humaid	أحمد طالب بن حميد		ahmed_talib_bin_humaid_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	107	mp3	mp3	44100	2	mixed		74895	
akhil_abdulhayy	Akhil Abdulhayy	أخيل عبد الحي	Malaysia	akhil_abdulhayy_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	4	mp3	mp3	44100	2	cbr	128	3171	
akhil_abdulhayy	Akhil Abdulhayy	أخيل عبد الحي	Malaysia	akhil_abdulhayy_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	4	mp3	mp3	22050	2	cbr	64	3185	
akram_al_alaqmi	Akram Al-Alaqmi	أكرم العلاقمي		akram_al_alaqmi_everyayah_byayah	hafs_an_asim	murattal			everyayah	everyayah	by_ayah	6236	mp3	mp3			unknown		101156	
akram_al_alaqmi	Akram Al-Alaqmi	أكرم العلاقمي		akram_al_alaqmi_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	101220	
akram_al_alaqmi	Akram Al-Alaqmi	أكرم العلاقمي		akram_al_alaqmi_qdc	hafs_an_asim	murattal			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	128	101228	
akram_al_alaqmi	Akram Al-Alaqmi	أكرم العلاقمي		akram_al_alaqmi_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	cbr	64	101445	
al_amin_qunaiwa	Al-Amin Qunaiwa	الأمين قنيوة		al_amin_qunaiwa_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	103266	
al_amin_qunaiwa	Al-Amin Qunaiwa	الأمين قنيوة		al_amin_qunaiwa_qalon_tvquran	qalon_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	2	cbr	128	104160	
al_dokali_mohammed_alaalim	Al-Dokali Mohammed Al-Aalim	الدوكالي محمد العالم	Libya	al_dokali_mohammed_alaalim_qalon_mp3quran	qalon_an_nafi	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	44100	2	cbr	128	98360	
al_dokali_mohammed_alaalim	Al-Dokali Mohammed Al-Aalim	الدوكالي محمد العالم	Libya	al_dokali_mohammed_alaalim_qalon_tvquran	qalon_an_nafi	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	44100	1	cbr	48	97871	
al_hussayni_al_azazy	Al-Hussayni Al-Azazy	الحسيني العزازي	Egypt	al_hussayni_al_azazy_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	114	mp3	mp3			unknown		102152	
al_hussayni_al_azazy	Al-Hussayni Al-Azazy	الحسيني العزازي	Egypt	al_hussayni_al_azazy_kids_qdc	hafs_an_asim	children_repeat			quranicaudio	quranicaudio	by_surah	114	mp3	mp3	44100	2	cbr	192	220350	
al_hussayni_al_azazy	Al-Hussayni Al-Azazy	الحسيني العزازي	Egypt	al_hussayni_al_azazy_muallim_mp3quran	hafs_an_asim	muallim			mp3quran	mp3quran	by_surah	57	mp3	mp3	44100	2	cbr	128	24252	
al_hussayni_al_azazy	Al-Hussayni Al-Azazy	الحسيني العزازي	Egypt	al_hussayni_al_azazy_muallim_tvquran	hafs_an_asim	muallim			tvquran	tvquran	by_surah	57	mp3	mp3	22050	2	cbr	64	24414	
alaa_aqel	Alaa Aqel	علاء عقل		alaa_aqel_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	60	mp3	mp3	44100	2	cbr	128	12159	
alashri_omran	Alashri Omran	العشري عمران	Egypt	alashri_omran_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	113	mp3	mp3	16000	2	mixed		96821	
alashri_omran	Alashri Omran	العشري عمران	Egypt	alashri_omran_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		97470	
alfateh_alzubair	Alfateh Mohammed Alzubair	الفاتح محمد الزبير		alfateh_alzubair_duri_amr_mp3quran	duri_abu_amr	murattal			mp3quran	mp3quran	by_surah	114	mp3	mp3	22050	2	mixed		78545	
alfateh_alzubair	Alfateh Mohammed Alzubair	الفاتح محمد الزبير		alfateh_alzubair_duri_amr_tvquran	duri_abu_amr	murattal			tvquran	tvquran	by_surah	114	mp3	mp3	22050	2	mixed		78545	
ali_abdulsalam_al_yusuf	Ali Abdulsalam Al-Yusuf	علي عبد السلام اليوسف		ali_abdulsalam_al_yusuf_archive	hafs_an_asim	murattal			surah-quran	archive_org	by_surah	52	mp3	mp3	44100	2	mixed		18269	
ali_abu_hashim	Ali Abu Hashim	علي أبو هاشم		ali_abu_hashim_mp3quran	hafs_an_asim	murattal			mp3quran	mp3quran	by_surah	14	mp3	mp3	44100	2	cbr	128	13430	
ali_abu_hashim	Ali Abu Hashim	علي أبو هاشم		ali_abu_hashim_tvquran	hafs_an_asim	murattal			tvquran	tvquran	by_surah	8	mp3	mp3	22050	2	cbr	64	3534	
